Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2572;12;KB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FAM Crédits d'impôt famille;
2572;12;KC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - APR Crédit d'impôt en faveur de l'apprentissage;
2572;12;LA;MOA;C516.5004.01;NON;;Valeur;Créances reportables - CIR Crédit impôt recherche;
2572;12;LB;MOA;C516.5004.01;NON;;Valeur;Créances reportables - RAD Report en arrière de déficits;
2572;12;LC;MOA;C516.5004.01;NON;;Valeur;Créances reportables - MEC Réduction d'impôt au titre du mécénat;
2572;12;LD;MOA;C516.5004.01;NON;;Valeur;Créances reportables - Dont réduction d'impôt au titre du mécénat provenant de dons effectués à des organismes situés en UE/EEE;
2572;12;MA;MOA;C516.5004.01;NON;;Valeur;17 I-D02 Créances non reportables et non restituables - Crédits d'impôts étrangers, autres que sur valeurs mobilières, imputés sur IS;
2572;12;MB;MOA;C516.5004.02;NON;;Valeur;Crédit d'impôts étrangers, autres que valeurs mobilières, imputés sur contribution IS;
2572;12;MC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PRE Réduction d'impôt en faveur des entreprises de presse;
2572;12;MD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Autres créances non répertoriées ci-dessus;
2572;12;NA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - RAC Crédit pour le rachat d'une entreprise par ses salariés;
2572;12;NB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CIN Crédit d'impôt pour dépenses de production d'oeuvre cinématographique;
2572;12;NC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - EXP Crédit d'impôt pour dépenses de prospection commerciale;
2572;12;ND;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTZ Crédit d'impôt en faveur de la premiére accession à la propriété;
2572;12;NE;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - BIO Crédit d'impôt biologique;
2572;12;NF;MOA;C516.5004.01;NON;;Valeur;réances non reportables et restituables - PHO Crédit d'impôt pour production d'oeuvre phonographique;
2572;12;NG;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - MAI Crédit d'impôt en faveur des maîtres restaurateurs;
2572;12;NI;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - TAB Crédit d'impôt en faveur des débitants de tabac;
2572;12;NJ;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - ART Crédit d'impôt en faveur des métiers d'art;
2572;12;NK;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CJV Crédit d'impôt en faveur des créateurs de jeux vidéo;
2572;12;NL;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables -  CAI Crédit d'impôt en faveur de l'intéressement;
2572;12;NM;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CPE Crédit d'impôt prêt 0% pour travaux d'amélioration de la performance énergétique;
2572;12;NN;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CCI Crédit d'impôt cinéma international;
2572;12;NO;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - Nouvelles créances non répertoriées ci - dessus;
2572;12;OB;MOA;C516.5004.01;NON;;Valeur;Créances reportables - COR Crédit d'impôt pour investissement en Corse;
2572;12;OC;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - Nouvelles créances non répertoriées ci - dessus;
2572;12;OD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTR Crédit d'impôt prêt à taux zéro renforcé PTZ+;
2502;13;AA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal;
2502;13;AB;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 1er taux majoré;
2502;13;AC;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 2nd taux majoré;
2502;13;AD;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guadeloupe, Martinique, Réunion);
2502;13;AE;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guyane);
2502;13;AF;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 01 x 4,25%;
2502;13;AG;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 02 x 4,25%;
2502;13;AH;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 03 x 9,35%;
2502;13;AI;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 04 x 2,95%;
2502;13;AJ;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Ligne 05 x 2,55%;
2502;13;AK;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Lignes 06 à 10;
2502;13;AL;PCD;C501.5482.01;NON;;Valeur;Liquidation de la taxe - Totaux - Pourcentage d'imposition;
2502;13;AM;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Total TS brute (11 x 12);
2502;13;AN;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 3ème taux majoré;
2502;13;AO;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 24 x 15,75%;
2502;13;BA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal- 2eme secteur;
2502;13;BB;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 1er taux majoré-2eme secteur;
2502;13;BC;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 2nd taux majoré 2ème secteur;
2502;13;BD;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM- Base 2nd taux majoré- 2eme secteur;
2502;13;BE;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guyane) 2 eme secteur;
2502;13;BF;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 01 x 4,25%;
2502;13;BG;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 02 x 4,25%;
2502;13;BH;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 03 x 9,35%;
2502;13;BI;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 04 x 2,95%- 2ème secteur;
2502;13;BJ;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 05 x 2,55%- 2ème secteur;
2502;13;BK;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Lignes 06 à 10;
2502;13;BL;PCD;C501.5482.01;NON;;Valeur;Liquidation de la taxe - Totaux - Pourcentage d'imposition;
2502;13;BM;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Total TS brute (11 x 12);
2502;13;BN;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 3ème taux majoré 2ème secteur;
2502;13;BO;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 24 x 15,75%- 2ème secteur;
2502;13;CA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal- 3eme secteur;
2502;13;CB;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 1er taux majoré-3eme secteur;
2502;13;CC;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 2nd taux majoré 3ème secteur;
2502;13;CD;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base 2nd taux majoré- 3eme secteur;
2502;13;CE;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guyane) 3 eme secteur;
2502;13;CF;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 01 x 4,25%;
2502;13;CG;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 02 x 4,25%;
2502;13;CH;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 03 x 9,35%;
2502;13;CI;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 04 x 2,95%- 3ème secteur;
2502;13;CJ;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 05 x 2,55%- 3ème secteur;
2502;13;CK;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Lignes 06 à 10;
2502;13;CL;PCD;C501.5482.01;NON;;Valeur;Liquidation de la taxe - Totaux - Pourcentage d'imposition;
2502;13;CM;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Total TS brute (11 x 12);
2502;13;CN;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 3ème taux majoré 3ème secteur;
2502;13;CO;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 24 x 15,75%- 3ème secteur;
2502;13;DA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal- Personnel commun;
2502;13;DB;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 1er taux majoré-personnel commun;
2502;13;DC;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 2nd taux majoré  Personnel commun;
2502;13;DD;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base 2nd taux majoré- Personnel commun;
2502;13;DE;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guyane) Personnel commun;
2502;13;DF;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 01 x 4,25%;
2502;13;DG;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 02 x 4,25%;
2502;13;DH;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 03 x 9,35%;
2502;13;DI;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 04 x 2,95%- Personnel commun;
2502;13;DJ;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 05 x 2,55%- Personnel commun;
2502;13;DK;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Lignes 06 à 10;
2502;13;DL;PCD;C501.5482.01;NON;;Valeur;Liquidation de la taxe - Totaux - Pourcentage d'imposition;
2502;13;DM;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Total TS brute (11 x 12);
2502;13;DN;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 3ème taux majoré  Personnel commun;
2502;13;DO;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 24 x 15,75%- Personnel commun;
2502;13;EA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal- Total des colones;
2502;13;EB;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 1er taux majoré-Total des colones de l'ensemble des secteurs;
2502;13;EC;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 2nd taux majoré- Total des colones de l'ensemble des secteurs;
2502;13;ED;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base 2nd taux majoré-Total des colones de l'ensemble des secteurs;
2502;13;EE;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guyane) Total des colones de l'ensemble des secteurs;
2502;13;EF;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 01 x 4,25%;
2502;13;EG;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 02 x 4,25%;
2502;13;EH;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 03 x 9,35%;
2502;13;EI;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 04 x 2,95%- Total des colonnes de l'ensemble des secteurs;
2502;13;EJ;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 05 x 2,55%- Total des colonnes de l'ensemble des secteurs;
2502;13;EK;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Lignes 06 à 10;
2502;13;EM;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Total TS brute (11 x 12);
2502;13;EN;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 3ème taux majoré- Total des colones de l'ensemble des secteurs;
2502;13;EO;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 24 x 15,75%- Total des colonnes de l'ensemble des secteurs;
2502;13;FA;MOA;C516.5004.01;NON;;Valeur;Mesures d'allégement - Franchise;
2502;13;FB;MOA;C516.5004.01;NON;;Valeur;Mesures d'allégement - Décote;
2502;13;FC;MOA;C516.5004.01;NON;;Valeur;Mesures d'allégement - Abattement;
2502;13;FD;MOA;C516.5004.01;NON;;Valeur;Mesures d'allégement - Taxe nette due;
2502;13;FE;MOA;C516.5004.01;NON;;Valeur;Mesures d'allégement - Acomptes déclarés;
2502;13;GA;MOA;C516.5004.01;NON;;Valeur;Paiement ou excédent - Montat du versement à acquitter (tous moyens de paiement);
2502;13;GB;MOA;C516.5004.01;NON;;Valeur;Paiement ou excédent - Excédents de versement;
2502;13;GC;MOA;C516.5004.01;NON;;Valeur;Paiement ou excédent - Remboursement demandé;
2502;13;GD;MOA;C516.5004.01;NON;;Valeur;Demande d'imputation sur échéance future;
2502;13;GE;MOA;C516.5004.01;NON;;Valeur;Paiement ou excédent - Report année suivante sur VP 2501;
2571;13;BA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Imputation;
2571;13;CA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Montant à payer;
2571;13;CB;MOA;C516.5004.01;NON;;Valeur;Imposition Forfaitaire Annuelle de l'année;
2571;13;CC;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs;
2571;13;CD;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale;
2571;13;CE;MOA;C516.5004.01;NON;;Valeur;Montant d'impôt sur les sociétés et contributions assimilées à payer  (case 03 + case 05 +  case 06 + case 07 + case 08);
2571;13;CF;MOA;C516.5004.01;NON;;Valeur;Montant à payer de la contribution exceptionnelle;
2571;13;CG;MOA;C516.5004.01;NON;;Valeur;Montant à payer de la contribution additionnelle à l'impôt sur les sociétés sur les dividendes;
2571;13;CH;MOA;C516.5004.01;NON;;Valeur;Montant total à payer;
2571;13;DA;CCI;C889.7111.01;NON;TBX;Valeur;Impôt sur les sociétés - Minoration (art. v1668 du CGI) - case à cocher;
2571;13;DB;CCI;C889.7111.01;NON;TBX;Valeur;Contribution Sociale - Minoration (art. v1668 du CGI) - case à cocher;
2572;13;AA;MOA;C516.5004.01;NON;;Valeur;01 Impôt sur les sociétés - Montant restant à payer;
2572;13;AB;MOA;C516.5004.01;NON;;Valeur;03 Contribution Sociale - Montant restant à payer;
2572;13;AC;MOA;C516.5004.01;NON;;Valeur;04 Contribution sur les Revenus Locatifs - Montant restant à payer;
2572;13;AD;MOA;C516.5004.01;NON;;Valeur;05 Totaux - Montant restant à payer;
2572;13;AE;MOA;C516.5004.01;NON;;Valeur;02 Contribution exceptionnelle - Montant restant à payer;
2572;13;BA;MOA;C516.5004.01;NON;;Valeur;06 Impôt sur les sociétés - Excédents constatés;
2572;13;BB;MOA;C516.5004.01;NON;;Valeur;08 Contribution Sociale - Excédents constatés;
2572;13;BC;MOA;C516.5004.01;NON;;Valeur;09 Contribution sur les Revenus Locatifs - Excédents constatés;
2572;13;BD;MOA;C516.5004.01;NON;;Valeur;10 Totaux - Excédents constatés;
2572;13;BE;MOA;C516.5004.01;NON;;Valeur;07 Contribution exceptionnelle - Excédents constatés;
2572;13;CA;MOA;C516.5004.01;NON;;Valeur;11 Montant total à payer (= (case 05 - case 10) ou = 0 si montant négatif );
2572;13;DA;MOA;C516.5004.01;NON;;Valeur;12 Montant total de l'excédent (= (case 10 - case 05) ou = 0 si montant négatif);
2572;13;EA;MOA;C516.5004.01;NON;;Valeur;13 Montant de l'excédent imputé sur le premier acompte de l'exercice suivant;
2572;13;EB;MOA;C516.5004.01;NON;;Valeur;14 Remboursement d'excédent de versement demandé (case 12 - case 13);
2572;13;FA;CCI;C889.7111.01;NON;TBX;Valeur;Demande d'imputation sur échéance future, cocher la case;
2572;13;GA;MOA;C516.5004.01;NON;;Valeur;I-A01 Impôt sur les Sociétés (au taux normal);
2572;13;GB;MOA;C516.5004.01;NON;;Valeur;I-A02 Impôt sur les Sociétés (au taux réduit);
2572;13;GC;MOA;C516.5004.01;NON;;Valeur;I-A03 Impôt sur les plus values nettes;
2572;13;GD;MOA;C516.5004.01;NON;;Valeur;I-A04 Autre impôt à taux particulier;
2572;13;GE;MOA;C516.5004.01;NON;;Valeur;15 I-A05 Total de l'IS brut;
2572;13;HA;MOA;C516.5004.01;NON;;Valeur;36 I-B01 Taxes assimilées à l'IS de l'exercice - Contribution Sociale sur l'IS due au titre de l'exercice, avant toute déduction;
2572;13;HB;MOA;C516.5004.01;NON;;Valeur;37 I-B02 Taxes assimilées à l'IS de l'exercice - Contribution Annuelle sur les Revenus Locatifs due au titre de l'exercice, avant toute déduction;
2572;13;HC;MOA;C516.5004.02;NON;;Valeur;41 I-B03 Montant de la contribution exceptionnelle au titre de l'exercice;
2572;13;IA;MOA;C516.5004.01;NON;;Valeur;38 I-C01 Données utiles au calcul des acomptes de l'exercice suivant - Montant d'Impôt exclu du calcul des acomptes IS;
2572;13;JA;MOA;C516.5004.01;NON;;Valeur;16 I-D01 Créances non reportables et non restituables - Crédits d'impôts sur valeurs mobilières;
2572;13;KA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FOR Crédit d'impôt formation des dirigeants d'entreprise;
2572;13;KB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FAM Crédits d'impôt famille;
2572;13;KC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - APR Crédit d'impôt en faveur de l'apprentissage;
2572;13;LA;MOA;C516.5004.01;NON;;Valeur;Créances reportables - CIR Crédit impôt recherche;
2572;13;LB;MOA;C516.5004.01;NON;;Valeur;Créances reportables - RAD Report en arrière de déficits;
2572;13;LC;MOA;C516.5004.01;NON;;Valeur;Créances reportables - MEC Réduction d'impôt au titre du mécénat;
2572;13;LD;MOA;C516.5004.01;NON;;Valeur;Créances reportables - Dont réduction d'impôt au titre du mécénat provenant de dons effectués à des organismes situés en UE/EEE;
2572;13;MA;MOA;C516.5004.01;NON;;Valeur;17 I-D02 Créances non reportables et non restituables - Crédits d'impôts étrangers, autres que sur valeurs mobilières, imputés sur IS;
2572;13;MB;MOA;C516.5004.02;NON;;Valeur;Crédit d'impôts étrangers, autres que valeurs mobilières, imputés sur contribution IS;
2572;13;MC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PRE Réduction d'impôt en faveur des entreprises de presse;
2572;13;MD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Autres créances non répertoriées ci-dessus;
2572;13;ME;MOA;C516.5004.01;NON;;Valeur;19 I-D03 Créances non reportables et non restituables - Crédits d'impôt étrangers, autres que sur valeurs mobilières, imputés sur Contribution Sociale;
2572;13;NA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - RAC Crédit pour le rachat d'une entreprise par ses salariés;
2572;13;NB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CIN Crédit d'impôt pour dépenses de production d'oeuvre cinématographique;
2572;13;NC;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - EXP Crédit d'impôt pour dépenses de prospection commerciale;
2572;13;ND;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTZ Crédit d'impôt en faveur de la premiére accession à la propriété;
2572;13;NE;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - BIO Crédit d'impôt biologique;
2572;13;NF;MOA;C516.5004.01;NON;;Valeur;réances non reportables et restituables - PHO Crédit d'impôt pour production d'oeuvre phonographique;
2572;13;NG;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - MAI Crédit d'impôt en faveur des maîtres restaurateurs;
2572;13;NI;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - TAB Crédit d'impôt en faveur des débitants de tabac;
2572;13;NJ;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - ART Crédit d'impôt en faveur des métiers d'art;
2572;13;NK;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CJV Crédit d'impôt en faveur des créateurs de jeux vidéo;
2572;13;NL;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables -  CAI Crédit d'impôt en faveur de l'intéressement;
2572;13;NM;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CPE Crédit d'impôt prêt 0% pour travaux d'amélioration de la performance énergétique;
2572;13;NN;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CCI Crédit d'impôt cinéma international;
2572;13;NO;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - Nouvelles créances non répertoriées ci - dessus;
2572;13;OB;MOA;C516.5004.01;NON;;Valeur;Créances reportables - COR Crédit d'impôt pour investissement en Corse;
2572;13;OC;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - Nouvelles créances non répertoriées ci - dessus;
2572;13;OD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTR Crédit d'impôt prêt à taux zéro renforcé PTZ+;
2502;14;AA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal;
2502;14;AB;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 1er taux majoré;
2502;14;AC;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 2nd taux majoré;
2502;14;AD;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guadeloupe, Martinique, Réunion);
2502;14;AE;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Base taux normal (Guyane);
2502;14;AF;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 01 x 4,25%;
2502;14;AG;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 02 x 4,25%;
2502;14;AH;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Ligne 03 x 9,35%;
2502;14;AI;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 04 x 2,95%;
2502;14;AJ;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM - Ligne 05 x 2,55%;
2502;14;AK;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Lignes 06 à 10;
2502;14;AL;PCD;C501.5482.01;NON;;Valeur;Liquidation de la taxe - Totaux - Pourcentage d'imposition;
2502;14;AM;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Totaux - Total TS brute (11 x 12);
2502;14;AN;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base 3ème taux majoré;
2502;14;AO;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - DOM -Ligne 24 x 15,75%;
2502;14;BA;MOA;C516.5004.01;NON;;Valeur;Liquidation de la taxe - Métropole - Base taux normal- 2eme secteur;
