Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
1330CVAE;16;BL;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation du chantier/lieu d'exercice (4);COMMUNE
1330CVAE;16;BM;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation du chantier/lieu d'exercice (5);COMMUNE
1330CVAE;16;BN;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation du chantier/lieu d'exercice (6);COMMUNE
1330CVAE;16;BP;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation du chantier/lieu d'exercice (7);COMMUNE
1330CVAE;16;BQ;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation du chantier/lieu d'exercice (8);COMMUNE
1330CVAE;16;CA;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (1);
1330CVAE;16;CB;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (2);
1330CVAE;16;CC;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (3);
1330CVAE;16;CD;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (4);
1330CVAE;16;CE;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (5);
1330CVAE;16;CF;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (6);
1330CVAE;16;CG;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation de l'établissement (7);
1330CVAE;16;CH;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (1);
1330CVAE;16;CJ;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (2);
1330CVAE;16;CK;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (3);
1330CVAE;16;CL;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (4);
1330CVAE;16;CM;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (5);
1330CVAE;16;CN;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (6);
1330CVAE;16;CP;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (7);
1330CVAE;16;CQ;CCI;C889.7111.01;OUI;TDT;Valeur;Numéro du département de situation du chantier/lieu d'exercice (8);
1330CVAE;16;DA;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (1);
1330CVAE;16;DB;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (2);
1330CVAE;16;DC;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (3);
1330CVAE;16;DD;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (4);
1330CVAE;16;DE;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (5);
1330CVAE;16;DF;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (6);
1330CVAE;16;DG;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation de l'établissement (7);
1330CVAE;16;DH;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (1);
1330CVAE;16;DJ;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (2);
1330CVAE;16;DK;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (3);
1330CVAE;16;DL;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (4);
1330CVAE;16;DM;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (5);
1330CVAE;16;DN;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (6);
1330CVAE;16;DP;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (7);
1330CVAE;16;DQ;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de situation du chantier/lieu d'exercice (8);
1330CVAE;16;EA;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (1);
1330CVAE;16;EB;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (2);
1330CVAE;16;EC;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (3);
1330CVAE;16;ED;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (4);
1330CVAE;16;EE;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (5);
1330CVAE;16;EF;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (6);
1330CVAE;16;EG;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés de l'établissement (7);
1330CVAE;16;EH;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (1);
1330CVAE;16;EJ;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (2);
1330CVAE;16;EK;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (3);
1330CVAE;16;EL;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (4);
1330CVAE;16;EM;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (5);
1330CVAE;16;EN;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (6);
1330CVAE;16;EP;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (7);
1330CVAE;16;EQ;QTY;C186.6060.01;OUI;;Valeur;Nombre de salariés du chantier/lieu d'exercice (8);
1330CVAE;16;ER;RFF;C506.1154.01;NON;;Valeur;Siren de la société tête de groupe;IDENTIFIANT NUMERIQUE
1330CVAEE;16;BA;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (1);COMMUNE
1330CVAEE;16;BB;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (2);COMMUNE
1330CVAEE;16;BC;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (3);COMMUNE
1330CVAEE;16;BD;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (4);COMMUNE
1330CVAEE;16;BE;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (5);COMMUNE
1330CVAEE;16;BF;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (6);COMMUNE
1330CVAEE;16;BG;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (7);COMMUNE
1330CVAEE;16;DA;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (1);
1330CVAEE;16;DB;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (2);
1330CVAEE;16;DC;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (3);
1330CVAEE;16;DD;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (4);
1330CVAEE;16;DE;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (5);
1330CVAEE;16;DF;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (6);
1330CVAEE;16;DG;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune de localisation de l'établissement (7);
1330CVAEE;16;EA;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (1);
1330CVAEE;16;EB;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (2);
1330CVAEE;16;EC;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (3);
1330CVAEE;16;ED;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (4);
1330CVAEE;16;EE;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (5);
1330CVAEE;16;EF;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (6);
1330CVAEE;16;EG;MOA;C516.5004.01;OUI;;Valeur;Valeur locative de l'immeuble (7);
1330CVAEE;16;FA;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (1);
1330CVAEE;16;FB;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (2);
1330CVAEE;16;FC;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (3);
1330CVAEE;16;FD;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (4);
1330CVAEE;16;FE;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (5);
1330CVAEE;16;FF;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (6);
1330CVAEE;16;FG;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du département de situation de l'établissement (7);
1330CVAEPE;16;AA;MOA;C516.5004.01;NON;;Valeur;Valeur ajoutée globale;
1330CVAEPE;16;AB;PCD;C501.5482.01;NON;;Valeur;Ratio Montant des charges afférentes à l'activité de production d'électricité / Montant total des charges de l'entreprise;
1330CVAEPE;16;AC;PCD;C501.5482.01;NON;;Valeur;Puissance installée totale des seuls établissements décrit aux articles 1519-F et 1519-D / Puissance installée totale de l'ensemble des établissements;
1330CVAEPE;16;AD;MOA;C516.5004.01;NON;;Valeur;Valeur Ajoutée correspondant uniquement à celle créée par les unités de production d'électricité.;
1330CVAEPE;16;BA;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement;NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BA;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement;NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BA;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement;NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BA;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement;NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BA;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement;NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BB;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (2);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BB;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement (2);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BB;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement (2);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BB;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement (2);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BB;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement (2);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BC;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (3);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BC;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement (3);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BC;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement (3);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BC;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement (3);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BC;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement (3);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BD;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (4);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BD;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement (4);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BD;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement (4);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BD;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement (4);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BD;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement (4);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BE;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (5);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BE;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement (5);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BE;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement (5);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BE;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement (5);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BE;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement (5);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BF;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (6);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BF;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement (6);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BF;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement (6);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BF;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement (6);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BF;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement (6);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BG;NAD;0000.3164.01;OUI;;AdresseVille;Commune de localisation de l'établissement (7);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BG;NAD;C080.3036.01;OUI;;Designation;Nom, dénomination de l'établissement (7);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BG;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de nom, dénomination de l'établissement (7);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BG;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de nom, dénomination de l'établissement (7);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;BG;NAD;C082.3039.01;OUI;;Identifiant;NIC de l'établissement (7);NOM/DENOMINATION IDENTIFIANT COMMUNE
1330CVAEPE;16;CA;NAD;C080.3036.01;OUI;;Designation;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Denomination de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;CA;NAD;C080.3036.02;OUI;;DesignationSuite1;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Complement de denomination de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;CA;NAD;C080.3036.03;OUI;;DesignationSuite2;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Complement 2 de denomination de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;CA;NAD;C082.3039.01;OUI;;Identifiant;Etablissement situe sur plusieurs communes sauf hydroelectrique concede NIC de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;CB;MOA;C516.5004.01;OUI;;Valeur;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Valeur ajoutee;
1330CVAEPE;16;CD;MOA;C516.5004.01;OUI;;Valeur;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Somme des bases CFE;
1330CVAEPE;16;DA;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune;
1330CVAEPE;16;DB;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune (2);
1330CVAEPE;16;DC;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune (3);
1330CVAEPE;16;DD;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune (4);
1330CVAEPE;16;DE;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune (5);
1330CVAEPE;16;DF;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune (6);
1330CVAEPE;16;DG;CCI;C889.7111.01;OUI;TCO;Valeur;Code INSEE de la commune (7);
1330CVAEPE;16;EA;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW;
1330CVAEPE;16;EB;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW (2);
1330CVAEPE;16;EC;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW (3);
1330CVAEPE;16;ED;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW (4);
1330CVAEPE;16;EE;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW (5);
1330CVAEPE;16;EF;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW (6);
1330CVAEPE;16;EG;QTY;C186.6060.01;OUI;;Valeur;Capacité de production en KW (7);
1330CVAEPE;16;FA;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 1;
1330CVAEPE;16;FB;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 2;
1330CVAEPE;16;FC;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 3;
1330CVAEPE;16;FD;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 4;
1330CVAEPE;16;FE;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 5;
1330CVAEPE;16;FF;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 6;
1330CVAEPE;16;FG;CCI;C889.7111.01;OUI;TDT;Valeur;Code INSEE du departement 7;
1330CVAEPE;16;GA;NAD;0000.3164.01;OUI;;AdresseVille;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Commune de localisation de l etablissement;IDENTIFIANT COMMUNE
1330CVAEPE;16;GA;NAD;C082.3039.01;OUI;;Identifiant;Etablissement situe sur plusieurs communes sauf hydroelectrique concede NIC de l etablissement;IDENTIFIANT COMMUNE
1330CVAEPE;16;GB;CCI;C889.7111.01;OUI;TCO;Valeur;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Code INSEE de la commune de localisation de l etablissement;
1330CVAEPE;16;GC;CCI;C889.7111.01;OUI;TPE;Valeur;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Type d installation;
1330CVAEPE;16;GD;MOA;C516.5004.01;OUI;;Valeur;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Base CFE;
1330CVAEPE;16;GE;MOA;C516.5004.01;OUI;;Valeur;Etablissement situe sur plusieurs communes sauf hydroelectrique concede Valeur ajoutee correspondante;
1330CVAEPE;16;HA;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune;
1330CVAEPE;16;HB;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune (2);
1330CVAEPE;16;HC;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune (3);
1330CVAEPE;16;HD;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune (4);
1330CVAEPE;16;HE;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune (5);
1330CVAEPE;16;HF;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune (6);
1330CVAEPE;16;HG;CCI;C889.7111.01;OUI;TBX;Valeur;Etablissement multi commune (7);
1330CVAEPE;16;JA;NAD;C080.3036.01;OUI;;Designation;Etablissement situe sur plusieurs communes hydroelectrique concede Denomination de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;JA;NAD;C080.3036.02;OUI;;DesignationSuite1;Etablissement situe sur plusieurs communes hydroelectrique concede Complement de denomination de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;JA;NAD;C080.3036.03;OUI;;DesignationSuite2;Etablissement situe sur plusieurs communes hydroelectrique concede Complement 2 de denomination de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;JA;NAD;C082.3039.01;OUI;;Identifiant;Etablissement situe sur plusieurs communes hydroelectrique concede NIC de l etablissement;IDENTIFIANT ET NOM/DENOMINATION
1330CVAEPE;16;JB;MOA;C516.5004.01;OUI;;Valeur;Etablissement situe sur plusieurs communes hydroelectrique concede Valeur ajoutee;
1330CVAEPE;16;KA;NAD;0000.3164.01;OUI;;AdresseVille;Etablissement situe sur plusieurs communes hydroelectrique concede commune de l etablissement;IDENTIFIANT COMMUNE
1330CVAEPE;16;KA;NAD;C082.3039.01;OUI;;Identifiant;Etablissement situe sur plusieurs communes hydroelectrique concede NIC de l etablissement;IDENTIFIANT COMMUNE
1330CVAEPE;16;KB;CCI;C889.7111.01;OUI;TCO;Valeur;Etablissement situe sur plusieurs communes hydroelectrique concede Code INSEE de la commune de l etablissement;
1330CVAEPE;16;KC;PCD;C501.5482.01;OUI;;Valeur;Etablissement situe sur plusieurs communes hydroelectrique concede Pourcentage de repartition;
1330CVAEPE;16;KD;MOA;C516.5004.01;OUI;;Valeur;Etablissement situe sur plusieurs communes hydroelectrique concede Valeur ajoutee correspondante;
2025A;16;AA;MOA;C516.5004.01;NON;;Valeur;Montant de la dotation autorisée;
2025A;16;AB;MOA;C516.5004.01;NON;;Valeur;Montant de la dotation effectivement pratiquée;
2025A;16;AC;MOA;C516.5004.01;NON;;Valeur;Montant de la dotation antérieure rapportée au bénéfice imposable;
2025A;16;BA;FTX;C108.4440.01;OUI;;TexteLibre1;Détail de la provision pour hausse des prix, produits, matières et approvisionnements, libellé;
2025A;16;CA;QTY;C186.6060.01;OUI;;Valeur;Détail de la provision pour hausse des prix, quantités à la clôture de l'exercice;
2025A;16;DA;MOA;C516.5004.01;OUI;;Valeur;Détail de la provisions pour hausse des prix, valeur unitaire à l'ouverture de l'exercice;
2025A;16;EA;MOA;C516.5004.01;OUI;;Valeur;Détail de la provisions pour hausse des prix, valeur unitaire à la clôture de l'exercice;
2025C;16;BA;MOA;C516.5004.01;NON;;Valeur;Montant de la dotation au compte provision à la clôture de l'exercice;
2025C;16;BB;MOA;C516.5004.01;NON;;Valeur;Montant de la dotation  antérieure rapportée au bénéfice imposable;
2025C;16;DA;NAD;0000.3164.01;NON;;AdresseVille;Entreprise bénéficiaire du prêt, ville;NOM/DENOMINATION ADRESSE
2025C;16;DA;NAD;0000.3207.01;NON;;AdresseCodePays;Entreprise bénéficiaire du prêt, pays;NOM/DENOMINATION ADRESSE
2025C;16;DA;NAD;0000.3251.01;NON;;AdresseCodePostal;Entreprise bénéficiaire du prêt, code postal;NOM/DENOMINATION ADRESSE
2025C;16;DA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Entreprise bénéficiaire du prêt,  numéro, type et nom voie;NOM/DENOMINATION ADRESSE
2025C;16;DA;NAD;C059.3042.02;NON;;AdresseComplement;Entreprise bénéficiaire du prêt,  complément de distribution;NOM/DENOMINATION ADRESSE
