Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
3310A;15;DA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 4, ligne 2;2ème zone de 512 c
3310A;15;DA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 4, ligne 3;3ème zone de 512 c
3310A;15;DA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 4, ligne 4;4ème zone de 512 c
3310A;15;DA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 4, ligne 5;5ème zone de 512 c
3310A;15;DB;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse type 4;Table TBX avec X pour sélectionné,  CCI/7037 = CAV/1131 = TBX
3310A;15;FA;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité;
3310A;15;FB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les retransmissions sportives;
3310A;15;FE;MOA;C516.5004.01;NON;;Valeur;Redevance sur les ouvrages de librairie édités;
3310A;15;FF;MOA;C516.5004.01;NON;;Valeur;Taxe sur les appareils de reproduction ou d'impression;
3310A;15;FG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les huiles alimentaires;
3310A;15;FJ;MOA;C516.5004.01;NON;;Valeur;Taxe due par les concessionnaires d'autoroute;
3310A;15;FR;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité télévisée;
3310A;15;FT;MOA;C516.5004.01;NON;;Valeur;Taxe sur les actes des huissiers de justice;
3310A;15;FV;MOA;C516.5004.01;NON;;Valeur;Taxe sur l'embarquement et le débarquement de passagers en Corse;
3310A;15;HB;MOA;C516.5004.01;NON;;Valeur;Récapitulation, Total des taxes parafiscales (bis);
3310A;15;HE;MOA;C516.5004.01;NON;;Valeur;Taxe sur le chiffre d'affaires des exploitants agricoles;
3310A;15;HF;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par voie de radiodiffusion sonore et de télévision;
3310A;15;HI;MOA;C516.5004.01;NON;;Valeur;Taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle;
3310A;15;JA;FTX;C108.4440.01;NON;;TexteLibre1;Texte libre liquidation TCA, ligne 1;1ère zone de 512 c
3310A;15;JA;FTX;C108.4440.02;NON;;TexteLibre2;Texte libre liquidation TCA, ligne 2;2ème zone de 512 c
3310A;15;JA;FTX;C108.4440.03;NON;;TexteLibre3;Texte libre liquidation TCA, ligne 3;3ème zone de 512 c
3310A;15;JA;FTX;C108.4440.04;NON;;TexteLibre4;Texte libre liquidation TCA, ligne 4;4ème zone de 512 c
3310A;15;JA;FTX;C108.4440.05;NON;;TexteLibre5;Texte libre liquidation TCA, ligne 5;5ème zone de 512 c
3310A;15;JB;MOA;C516.5004.01;NON;;Valeur;Contribution à l?audiovisuel public (ex-redevance audiovisuelle) (CGI, art 1605 et suiv.);
3310A;15;JC;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) due par les loueurs d'appareils;
3310A;15;JD;MOA;C516.5004.01;NON;;Valeur;Contribution perçue au profit de l'INPES;
3310A;15;JE;MOA;C516.5004.01;NON;;Valeur;Taxe sur les boues d'épuration urbaines et industrielles;
3310A;15;JF;MOA;C516.5004.01;NON;;Valeur;Taxe sur les excédents de provision des entreprises d'assurances de dommages (CGI, art. 235 ter X);
3310A;15;JG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ordres annulés dans le cadre d'opérations à haute fréquence (CGI, art. 235 ter ZD bis);
3310A;15;JH;MOA;C516.5004.01;NON;;Valeur;Taxe de risque systémique (CGI, art. 235 ter ZE);
3310A;15;JJ;MOA;C516.5004.01;NON;;Valeur;Taxe sur le résultat des entreprises ferroviaires (CGI, art. 235 ter ZF);
3310A;15;JK;MOA;C516.5004.01;NON;;Valeur;Contribution de solidarité territoriale (CGI, art. 302 bis ZC);
3310A;15;JL;MOA;C516.5004.01;NON;;Valeur;Imposition forfaitaire sur les pylônes (CGI, art. 1519 A);
3310A;15;JM;MOA;C516.5004.01;NON;;Valeur;Taxe sur les éoliennes maritimes (CGI, art. 1519 B);
3310A;15;JN;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les films pornographiques ou d'incitation à la violence et sur les représentations théâtrales à caractère pornographique (CGI, art. 1605  sexies);
3310A;15;JP;MOA;C516.5004.01;NON;;Valeur;Taxe pour le financement du fonds de soutien aux collectivités territoriales ayant contracté des produits structurés (CGI, art. 235 ter ZE bis);
3310A;15;KA;MOA;C516.5004.01;NON;;Valeur;Ligne 1 utilisable pour une nouvelle taxe assimilée créée en cours d'année  (ligne à blanc);
3310A;15;KB;MOA;C516.5004.01;NON;;Valeur;Ligne 2 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;15;KC;MOA;C516.5004.01;NON;;Valeur;Ligne 3 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;15;KD;MOA;C516.5004.01;NON;;Valeur;Ligne 4 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;15;KE;MOA;C516.5004.01;NON;;Valeur;Ligne 5 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;15;KF;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par les chaînes de télévision;
3310A;15;KG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les services fournis par les opérateurs de communication électronique;
3310A;15;KJ;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ventes et les locations de vidéogrammes destinés à l'usage privé du public. Taux de  2%;
3310A;15;KL;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ventes et les locations de vidéogrammes destinés à l'usage privé du public. Taux de 10%;
3310A;15;KN;MOA;C516.5004.01;NON;;Valeur;Contribution sur les activités privées de sécurité;
3310A;15;KP;MOA;C516.5004.01;NON;;Valeur;Taxe sur les 1ères ventes de dispositifs médicaux (CGI, art. 1600-0 O);
3310A;15;KQ;MOA;C516.5004.01;NON;;Valeur;Taxe annuelle due par les laboratoires de biologie médicale;
3310A;15;KS;MOA;C516.5004.01;NON;;Valeur;Taxe sur les premières ventes en France de produits cosmétiques (art. 1600- 0-OA O  P du CGI);
3310A;15;KT;MOA;C516.5004.01;NON;;Valeur;Contribution due par les gestionnaires des réseaux publics d'électricité  (Article L 2224-31 I bis du code général des collectivités territoriales);
3310A;15;KU;MOA;C516.5004.01;NON;;Valeur;Taxe sur les contrats d'échange sur défaut d'un Etat (CGI, art.235 ter ZD ter);
3310A;15;KW;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage et de découpage (CGI, art. 302 bis N à 302 bis W);
3310A;15;KX;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire pour le contrôle de certaines substances et de leurs résidus (CGI, art. 302 bis WC);
3310A;15;KY;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de première mise sur le marché des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WA);
3310A;15;KZ;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);
3310A;15;LA;MOA;C516.5004.01;NON;;Valeur;Redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);
3310A;15;LB;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime);
3310CA3;15;BA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c
3310CA3;15;BA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c
3310CA3;15;BA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c
3310CA3;15;BA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c
3310CA3;15;BA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c
3310CA3;15;BB;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation; Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310CA3;15;BC;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310CA3;15;CA;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - Ventes, prestations de services;
3310CA3;15;CB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - Autres opérations imposables;
3310CA3;15;CC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables - acquisitions intra-communautaires, base hors taxe;
3310CA3;15;CD;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - dont ventes à distance et/ou opérations de montage;
3310CA3;15;CE;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - régularisation;
3310CA3;15;CF;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid imposables en France, base hors taxe;
3310CA3;15;CG;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - achats de biens ou de prestations de services réalisés auprès d'un assujetti non établi en France, art 283-1 du CGI;
3310CA3;15;DA;MOA;C516.5004.01;NON;;Valeur;Montant des exportations hors communauté européenne non imposables;
3310CA3;15;DB;MOA;C516.5004.01;NON;;Valeur;Autres opérations non imposables;
3310CA3;15;DC;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables, livraisons intra-communautaires;
3310CA3;15;DD;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - Achats en franchise;
3310CA3;15;DE;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - régularisations;
3310CA3;15;DF;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité , de gaz naturel, de chaleur ou de froid non imposables en France;
3310CA3;15;DG;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - vente de biens ou de prestations de services réalisées par un assujetti non établi en France, art 283-1 du CGI;
3310CA3;15;FB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit en France métropolitaine : base HT;
3310CA3;15;FC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables aux anciens taux (France métropolitaine ou DOM) : base HT;
3310CA3;15;FD;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier base HT;
3310CA3;15;FG;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux en métropole (base HT)   (ligne à blanc);
3310CA3;15;FH;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux en métropole (taxe due)  (ligne à blanc);
3310CA3;15;FJ;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux dans les DOM (base HT)   (ligne à blanc);
3310CA3;15;FK;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux dans les DOM (taxe due)  (ligne à blanc);
3310CA3;15;FM;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux normal : base HT;
3310CA3;15;FN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées dans les DOM au taux réduit base HT;
3310CA3;15;FP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal de 20% en France métropolitaine : base HT;
3310CA3;15;FR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit de 10% en France métropolitaine : base HT;
3310CA3;15;GB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit en France métropolitaine : Taxe due;
3310CA3;15;GC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables aux anciens taux (France métropolitaine ou DOM) : taxe due;
3310CA3;15;GD;MOA;C516.5004.01;NON;;Valeur;Opérations imposables à un taux particulier taxe due;
3310CA3;15;GG;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, taxe due;
3310CA3;15;GH;MOA;C516.5004.01;NON;;Valeur;Total général de la TVA brute due sur opérations imposables et régularisations;
3310CA3;15;GJ;MOA;C516.5004.01;NON;;Valeur;TVA brute sur acquisitions intra-communautaires;
3310CA3;15;GK;MOA;C516.5004.01;NON;;Valeur;TVA brute due sur opérations à destination de Monaco.;
3310CA3;15;GM;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux normal : taxe due;
3310CA3;15;GN;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux réduit : taxe due;
3310CA3;15;GP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal de 20% en France métropolitaine : taxe due;
3310CA3;15;GR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit de 10% en France métropolitaine : Taxe due;
3310CA3;15;HA;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur biens constituant des immobilisations;
3310CA3;15;HB;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur autres biens et services (déduction sur facture);
3310CA3;15;HC;MOA;C516.5004.01;NON;;Valeur;Autre TVA à déduire, omissions ou compléments de déductions;
3310CA3;15;HD;MOA;C516.5004.01;NON;;Valeur;Report du crédit apparaissant sur la précédente déclaration;
3310CA3;15;HE;PCD;C501.5482.01;NON;;Valeur;Pourcentage de déduction applicable pour la période s'il est différent de 100%;Valeur entière et au plus 2 décimales
3310CA3;15;HG;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible;
3310CA3;15;HH;MOA;C516.5004.01;NON;;Valeur;TVA déductible, part des régularisations sur de la TVA collectée compris dans le montant /autre TVA à déduire/;
3310CA3;15;HJ;CCI;C889.7111.01;NON;TBX;Valeur;Mention membre d'un groupe;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310CA3;15;JA;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA;
3310CA3;15;JB;MOA;C516.5004.01;NON;;Valeur;Montant du remboursement demandé Remboursement de crédit demandé sur formulaire n° 3519 joint;
3310CA3;15;JC;MOA;C516.5004.01;NON;;Valeur;Crédit à reporter sur déclaration suivante;
3310CA3;15;KA;MOA;C516.5004.01;NON;;Valeur;TVA nette due;
3310CA3;15;KB;MOA;C516.5004.01;NON;;Valeur;Report du montant de taxes assimilées calculées sur annexe 3310A;
3310CA3;15;KE;MOA;C516.5004.01;NON;;Valeur;Total à payer;
3310CA3;15;KF;CCI;C889.7111.01;NON;TBX;Valeur;Mention déclaration néante;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310CA3;15;KG;MOA;C516.5004.01;NON;;Valeur;Dont TVA non perçue récupérable par les assujettis disposant d?un établissement stable dans les DOM;
3310CA3;15;KH;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts) Base hors taxe;
3310CA3;15;KJ;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA transféré à la société tête de groupe;
3310CA3;15;KL;MOA;C516.5004.01;NON;;Valeur;Total à payer acquitté par la société tête de groupe;
3310CA3;15;KR;MOA;C516.5004.01;NON;;Valeur;Importations (entreprises ayant opté pour le dispositif d'autoliquidation de la TVA à l'importation);
3310CA3;15;KS;MOA;C516.5004.01;NON;;Valeur;Sommes à ajouter, y compris acompte congés (exprimées en euro);
3310CA3;15;KT;MOA;C516.5004.01;NON;;Valeur;Dont TVA sur importations bénéficiant du dispositif d'auto-liquidation;
3310CA3;15;KU;MOA;C516.5004.01;NON;;Valeur;Sommes à imputer, y compris acompte congés (exprimées en euro);
3310CA3G;15;BA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c
3310CA3G;15;BA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c
3310CA3G;15;BA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c
3310CA3G;15;BA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c
3310CA3G;15;BA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c
3310CA3G;15;BB;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310CA3G;15;BC;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310CA3G;15;CB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit en France métropolitaine : Taxe due;
3310CA3G;15;CD;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux normal : taxe due;
3310CA3G;15;CE;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux réduit : taxe due;
3310CA3G;15;CF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables aux anciens taux (France métropolitaine ou DOM) : taxe due;
3310CA3G;15;CG;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, taxe due;
3310CA3G;15;CH;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur taxe due;
3310CA3G;15;CJ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentaleà un taux particulier taux 2,10% taxe due;
3310CA3G;15;CK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier anciens taux taxe due;
3310CA3G;15;CL;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% taxe due;
3310CA3G;15;CM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10 % taxe due;
3310CA3G;15;CO;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% taxe due;
3310CA3G;15;CP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier anciens taux taxe due;
3310CA3G;15;CQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, taxe due;
3310CA3G;15;CR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, taxe due;
3310CA3G;15;CS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un ancien taux, taxe due;
3310CA3G;15;CT;MOA;C516.5004.01;NON;;Valeur;Total général de la TVA brute due sur opérations imposables et régularisations;
3310CA3G;15;DA;MOA;C516.5004.01;NON;;Valeur;Total TVA déductible ( report de la ligne 23 des déclarations des membres );
3310CA3G;15;DB;MOA;C516.5004.01;NON;;Valeur;Report du crédit apparaissant sur la précédente déclaration;
3310CA3G;15;DC;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible;
3310CA3G;15;EA;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA;
3310CA3G;15;EB;MOA;C516.5004.01;NON;;Valeur;Montant du remboursement demandé;
3310CA3G;15;EC;MOA;C516.5004.01;NON;;Valeur;Crédit à reporter sur déclaration suivante;Code taxe 8003
3310CA3G;15;FA;MOA;C516.5004.01;NON;;Valeur;TVA nette due;
3310CA3G;15;FB;MOA;C516.5004.01;NON;;Valeur;Report du montant de taxes assimilées calculées sur annexe 3310A;
3310CA3G;15;FC;MOA;C516.5004.01;NON;;Valeur;Imputations et régularisations, sommes à imputer;
3310CA3G;15;FD;MOA;C516.5004.01;NON;;Valeur;Imputations et régularisations, somme à ajouter;
3310CA3G;15;FE;MOA;C516.5004.01;NON;;Valeur;Total à payer;
3310CA3G;15;GA;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité;
3310CA3G;15;GB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les retransmissions sportives;
3310CA3G;15;GD;MOA;C516.5004.01;NON;;Valeur;Taxe sur le chiffre d'affaires des exploitants agricoles;
3310CA3G;15;GE;MOA;C516.5004.01;NON;;Valeur;Redevance sur les ouvrages de librairie édités;
3310CA3G;15;GF;MOA;C516.5004.01;NON;;Valeur;Taxe sur les appareils de reproduction ou d'impression;
3310CA3G;15;GH;MOA;C516.5004.01;NON;;Valeur;Taxe sur les huiles alimentaires;
3310CA3G;15;GJ;MOA;C516.5004.01;NON;;Valeur;Contribution perçue au profit de l'INPES;
3310CA3G;15;GK;MOA;C516.5004.01;NON;;Valeur;Taxe due par les concessionnaires d'autoroute;
3310CA3G;15;GL;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) (CGI, art 1605 et suiv.);
3310CA3G;15;GM;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) due par les loueurs d'appareils;
3310CA3G;15;GO;MOA;C516.5004.01;NON;;Valeur;Taxe sur les boues d'épuration urbaines et industrielles;
3310CA3G;15;GP;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ventes et les locations de vidéogrammes destinés à l'usage privé du public. Taux de  2%;
3310CA3G;15;GQ;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ventes et les locations de vidéogrammes destinés à l'usage privé du public. Taux de 10%;
3310CA3G;15;GR;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par voie de radiodiffusion sonore et de télévision;
3310CA3G;15;GS;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité télévisée;
3310CA3G;15;GT;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par les chaînes de télévision;
3310CA3G;15;GU;MOA;C516.5004.01;NON;;Valeur;Taxe sur les actes des huissiers de justice;
3310CA3G;15;GV;MOA;C516.5004.01;NON;;Valeur;Taxe sur les services fournis par les opérateurs de communication électronique;
3310CA3G;15;GX;MOA;C516.5004.01;NON;;Valeur;Taxe sur l'embarquement et le débarquement de passagers en Corse;
3310CA3G;15;GY;MOA;C516.5004.01;NON;;Valeur;Taxe d'abattage;
3310CA3G;15;GZ;MOA;C516.5004.01;NON;;Valeur;Taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle;
3310CA3G;15;HB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les premières ventes de produits cosmétiques (art. 1600- O-P du CGI);
3310CA3G;15;HC;MOA;C516.5004.01;NON;;Valeur;Contribution sur les activités privées de sécurité;
3310CA3G;15;HD;MOA;C516.5004.01;NON;;Valeur;Taxe sur les 1ères ventes de médicaments et produits ayant fait l'objet d'une autorisation de mise sur le marché;
3310CA3G;15;HE;MOA;C516.5004.01;NON;;Valeur;Taxe sur les 1ères ventes de dispositifs médicaux;
3310CA3G;15;HF;MOA;C516.5004.01;NON;;Valeur;Taxe annuelle due par les laboratoires de biologie médicale;
3310CA3G;15;HK;MOA;C516.5004.01;NON;;Valeur;Récapitulation, Total des taxes parafiscales (bis);
3310CA3G;15;HL;MOA;C516.5004.01;NON;;Valeur;Contribution due par les gestionnaires des réseaux publics d'électricité  (art. L2224-31 I bis du code général des collectivités territoriales) loi de finances rectificative pour 2011 n°2011-1978);
3310CA3G;15;HM;MOA;C516.5004.01;NON;;Valeur;Taxe sur les contrats d'échange sur défaut d'un Etat (CGI, art.235 ter ZD ter);
3310CA3G;15;HN;MOA;C516.5004.01;NON;;Valeur;Taxe sur les excédents de provision des entreprises d'assurances de dommages (CGI, art. 235 TER X);
3310CA3G;15;HO;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ordres annulés dans le cadre d'opérations à haute fréquence (CGI, art.235 TER ZD BIS);
3310CA3G;15;HP;MOA;C516.5004.01;NON;;Valeur;Taxe de risque systémique (CGI, art. 235 TER ZE);
3310CA3G;15;HQ;MOA;C516.5004.01;NON;;Valeur;Taxe sur le résultat des entreprises ferroviaires (CGI, art. 235 TER ZF);
3310CA3G;15;HR;MOA;C516.5004.01;NON;;Valeur;Contribution de solidarité territoriale (CGI, art. 302 BIS ZC);
3310CA3G;15;HS;MOA;C516.5004.01;NON;;Valeur;Imposition forfaitaire sur les pylônes (CGI, art. 1519 A);
3310CA3G;15;HT;MOA;C516.5004.01;NON;;Valeur;Taxe sur les éoliennes maritimes (CGI, art. 1519 B);
3310CA3G;15;HU;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les films pornographiques ou d'incitation à la violence et sur les représentations théâtrales à caractère pornographique (CGI, art. 1605 sexies);
